"","ID","sentence","Xmean","YMean","n","Xsd","Ysd"
"748",748,"So my brother, my mother and us sisters, we  had  a house in Prijedor where we were always able to come to our mothers place and maintain these family, as they call it, good family relations.",29.2857142857143,29.2857142857143,14,2.67261241912424,2.67261241912424
"749",749,"Now, that's in the south tower and that's the first tower that  collapsed .",NA,NA,14,NA,NA
"750",750,"Ah, they were taken during the attack of Croatian forces, so they withdrew and then we  took  them away.",20,20,13,22.3606797749979,14.142135623731
"751",751,"They could tell from me because I  had  black hair and I looked real Jewish, but not my sister.",25,25,12,17.3205080756888,11.6774841624228
"752",752,"That is, the four soldiers  sent  by Y8.",24.1666666666667,24.1666666666667,12,17.2986249234563,11.6450015288132
"753",753,"In the meantime, when we saw the transmission fluid  leaking  on the ground, one of the guys, Firefighter Saulle, went underneath with a wedge and he tried to put the chock into that, and he did in fact stop the transmission leaking to a great extent.",29.0909090909091,29.0909090909091,11,3.01511344577764,3.01511344577764
"754",754,"So at that time we started -- we began to, to see what's happening but we had no idea that they could just  come  up with mass scale murder.",-3.07692307692308,1.53846153846154,13,26.8900896814593,11.4354374979373
"755",755,"People were coming west and  coming  over.",20,20,13,22.3606797749979,14.142135623731
"756",756,"Those events  occurred  in 1978.",26.3636363636364,26.3636363636364,11,9.24416277737175,9.24416277737175
"757",757,"I was told that's  got  the, the -- that it was made from the Jewish bodies.",6.66666666666667,8.33333333333333,12,23.8683256575942,14.6680440124618
"758",758,"I never lay down, if I had to close my eyes just for a little bit I would  sit  against a wall I never laid on the floor.",20.8333333333333,20.8333333333333,12,17.8164037455442,12.4011240937215
"759",759,"Uh, they said uh, ` ` Oh, you not  going  to go home, you're going to go the H Kommando,'' that was the Himmel Kommando.",25.4545454545455,-16.3636363636364,11,9.34198732993828,22.4823162831267
"760",760,"He was half  dead  and thrown in a boil maker near school.",20,13.3333333333333,12,18.0906806746658,20.1509455376319
"761",761,"This happened more times to me, I went to Janja, and in the middle of the road something  happens  and I don't know which way to go home.",0.769230769230769,10,13,29.8500526134485,13.5400640077266
"762",762,"Then a man came by and said - Here, this woman will  go  in a car.",13.8461538461538,16.1538461538462,13,26.3117405792109,15.5662356498831
"763",763,"He just jumped, so I am not going to say that, that kind of thing also did n't happen, you  know .",1.53846153846154,6.92307692307692,13,27.642405179408,13.7747446344239
"764",764,"So when they  attacked  us and arrived to Celebici, those were Fikro's formations, those were Zuka's, those were Cipelici, Labudovi, there were more additional local formations, we recognized them.",25,25,12,17.3205080756888,11.6774841624228
"765",765,"But to out and out oppose something, that  takes  a lot more.",16.1538461538462,16.1538461538462,13,22.5604600789602,14.4559454541846
"766",766,"When I went back there Wednesday -- I was driving in -- West Street was lined, like, from the Chelsea Pier to, like, 59th Street where I  came  across town, or somewhere thereabouts, with the public.",21.8181818181818,24.5454545454545,11,17.7866139656663,9.34198732993828
"767",767,"And when he  realised  that I knew about that I told him - How can you talk about Seselj that way, Seselj was never here.",20.8333333333333,20.8333333333333,12,17.2986249234563,11.6450015288132
"768",768,"The snipers were always  shooting .",20.7692307692308,20.7692307692308,13,22.5320284859643,14.4115338424578
"769",769,"And uh, probably that's why, when the Hungarian era came and we started to be discriminated against, the  impact  was uh, very confusing.",11.6666666666667,10.8333333333333,12,22.0879783565357,16.2135371797393
"770",770,"We took the guns, they found them for us, we were really modestly equipped, we went to IKM forward command place where the officers waited for me to go do  command  scouting.",23.3333333333333,23.3333333333333,12,17.2328087371066,11.5470053837925
"771",771,"I  return  to the spot where you answered before about foreign prisoners being different in that they were interrogated publicly.",20,22.5,12,23.3549683248457,13.5680105059994
"772",772,"I could n't understand why I was meeting Khieu Samphan, meaning because I had no right to  meet  him, and he had no right to meet me either.",8.33333333333333,-7.5,12,28.5508583960538,20.5049883066181
"773",773,"You know, so we  took  our children and we went back home to Podgorze, you know.",26.3636363636364,26.3636363636364,11,9.24416277737175,9.24416277737175
"774",774,"They  came  from Britain.",26.3636363636364,26.3636363636364,11,9.24416277737175,9.24416277737175
"775",775,"I'd say, all right, take this gentleman's name, take this gentleman's name,  take  this one's name, you know, just to keep them -- you can feel they wanted to do something, and there was n't much they could do.",5,9.28571428571429,14,28.4875141340634,13.8476800135706
"776",776,"First, it was not a request to  resist  the invading force.",12.3076923076923,-5.38461538461539,13,25.2170068782446,19.839096340049
"777",777,"Well, of course there are traumas left with some people who were not as strong, you  know .",17.2727272727273,20,11,19.021518914592,12.6491106406735
"778",778,"Just happened to  find  out that the three initial crews that I brought in made it out.",23.3333333333333,18.3333333333333,12,17.2328087371066,18.9896303441131
"779",779,"Don't do anything that isn't right, try to live by that ethic, the Greek one you carry inside, live by it and you'll  stay  alive.",19.1666666666667,19.1666666666667,12,17.8164037455442,12.4011240937215
"780",780,"There were a couple of medical students who got uh, uh, permission to  stay , you know.",6.875,5.625,16,27.2564976962681,12.6326297077581
"781",781,"And I  knew  that's the end.",20.8333333333333,20.8333333333333,12,18.3195540504146,13.1137217055151
"782",782,"He tried to talk with the victims more and Pon was  closer  to me.",16.6666666666667,16.6666666666667,12,18.7487373312218,13.7068883368468
"783",783,"So, my brother was already about thirteen or fourteen-years-old and that man from those two children's father was a young man about uh, thirty-eight, forty-years-old and my father is, was in his late fifties, so these three men they started to dig because we  had  absolutely nothing -- no shovels or no instruments, nothing -- so with their hands they started to dig a hole in the wet ground and, like, we were in our clothing -- in the wet clothing and everything -- we laid down in that uh, whatever it was, a hole and the rain, we just let it fall.",23.3333333333333,10,12,17.2328087371066,24.8632624203224
"784",784,"So my grandfather  went  to Okrec, stayed there.",29.0909090909091,29.0909090909091,11,3.01511344577764,3.01511344577764
"785",785,"The word ` `  resolve '' was used under Vorn Vet whereas under Son Sen, we used ` ` smash''.",19.0909090909091,14.5454545454545,11,19.2117388356939,21.1488233070478
"786",786,"This meant that all the decisions of the Secretary or the deputy-secretary had to be respected and that those who did not respect them had to be eliminated, pursuant to the principle defined by Son Sen, ` ` there was no profit in keeping them and no  loss  in eliminating them''.",27.2727272727273,0,11,6.46669790682863,29.3257565972304
"787",787,"The structure existed before my arrival at S-21 : it was established when the Secretary of Division 703 Nocu Phn alias Sok was swept away Subsequently, Son Sen Novae asked me to re-educate ` ` liberal'' combatants i.e. undisciplined, and I told Nun Huy ( Sr ) to undertake that  task .",15.3846153846154,15.3846153846154,13,22.9548050944258,15.0639661750509
"788",788,"In May I was offered to come and work in Federal Financial Police in Belgrade, because by May already five of my colleagues Serbs from Sarajevo  transferred  there.",27.2727272727273,27.2727272727273,11,4.67099366496914,4.67099366496914
"789",789,"I'd say, all right, take this gentleman's name, take this gentleman's name, take this one's name, you  know , just to keep them -- you can feel they wanted to do something, and there was n't much they could do.",6.92307692307692,10,13,27.1982276948993,15.2752523165195
"790",790,"Second, it was with Hor in order to ensure that an interrogator who was the nephew of a victim whom was just arrested and  brought  in did not get scared.",19.2307692307692,16.1538461538462,13,22.159098380251,17.5776664826239
"791",791,"He picks up the phone, calls a friend of his -- a Jewish manufacturer and he told him -- and these are the exact words what he said, ` ` I got a refugee here just  got  off the boat.",26.3636363636364,26.3636363636364,11,6.74199862463242,6.74199862463242
"792",792,"So she  has  an interest in it.",29.0909090909091,-25.4545454545455,11,3.01511344577764,15.0755672288882
"793",793,"I requested to hand over the work in Phnom Penh to Hor, including both  defense  and interrogation.",20.9090909090909,23.6363636363636,11,19.2117388356939,12.0604537831105
"794",794,"Torture like that, I never  encountered  it going on until death, because of -LSB- us -RSB- being careful from the beginning.",27.2727272727273,-16.3636363636364,11,9.04534033733291,24.6059859679417
"795",795,"If you do not accept, then we shall  discuss  the details.",8.57142857142857,6.42857142857143,14,26.269942712345,15.4954796669832
